recording_id,species,scientific_name,country,location,quality,length_s,date,file_path
670065,Tawny Pipit,Anthus campestris,Poland,"Gmina Baranów (near  Baranów), powiat grodziski, Mazowieckie",A,0:10,2021-08-22,data\processed_wav\670065.wav
417767,Tawny Pipit,Anthus campestris,Poland,"Gmina Daszyna (near  Jarochówek), łęczycki, województwo łódzkie",A,0:27,2018-05-20,data\processed_wav\417767.wav
285376,Tawny Pipit,Anthus campestris,Poland,"Gmina Różan (near  Różan), makowski, mazowieckie",A,0:27,2015-06-18,data\processed_wav\285376.wav
285372,Tawny Pipit,Anthus campestris,Poland,"Gmina Różan (near  Różan), makowski, mazowieckie",A,0:11,2015-06-18,data\processed_wav\285372.wav
285370,Tawny Pipit,Anthus campestris,Poland,"Gmina Różan (near  Różan), makowski, mazowieckie",A,0:10,2015-06-18,data\processed_wav\285370.wav
252715,Tawny Pipit,Anthus campestris,Poland,"Gmina Różan (near  Różan), makowski, mazowieckie",A,2:06,2015-06-14,data\processed_wav\252715.wav
181449,Tawny Pipit,Anthus campestris,Poland,"Gmina Wąsewo (near  Wąsewo), ostrowski, mazowieckie",A,0:50,2014-06-08,data\processed_wav\181449.wav
181446,Tawny Pipit,Anthus campestris,Poland,"Gmina Różan (near  Różan), makowski, mazowieckie",A,0:18,2014-06-08,data\processed_wav\181446.wav
181326,Tawny Pipit,Anthus campestris,Poland,"Gmina Różan (near  Różan), makowski, mazowieckie",A,0:13,2014-06-07,data\processed_wav\181326.wav
103777,Tawny Pipit,Anthus campestris,Poland,"Gmina Różan (near  Różan), makowski, mazowieckie",A,2:50,2012-05-13,data\processed_wav\103777.wav
102651,Tawny Pipit,Anthus campestris,Poland,"Sielce, Poland",A,0:58,2012-05-29,data\processed_wav\102651.wav
101844,Tawny Pipit,Anthus campestris,Poland,"Gmina Różan (near  Różan), makowski, mazowieckie",A,1:10,2009-08-01,data\processed_wav\101844.wav
90992,Tawny Pipit,Anthus campestris,Poland,"Kuligow, Mazowieckie region, Poland",A,0:12,2009-05-01,data\processed_wav\90992.wav
947654,Meadow Pipit,Anthus pratensis,Poland,"Gmina Rychtal (near  Rychtal), Powiat kępiński, Województwo wielkopolskie",A,0:27,2024-11-08,data\processed_wav\947654.wav
546632,Meadow Pipit,Anthus pratensis,Poland,"Gmina Kampinos (near  Kampinos), warszawski zachodni, mazowieckie",A,0:23,2020-04-12,data\processed_wav\546632.wav
546631,Meadow Pipit,Anthus pratensis,Poland,"Gmina Kampinos (near  Kampinos), warszawski zachodni, mazowieckie",A,0:13,2020-04-16,data\processed_wav\546631.wav
345864,Meadow Pipit,Anthus pratensis,Poland,"Sejny, sejneński, podlaskie",A,4:40,2016-06-29,data\processed_wav\345864.wav
181354,Meadow Pipit,Anthus pratensis,Poland,"Gmina Rząśnik (near  Gołystok), Wyszków County, Masovian Voivodeship",A,0:46,2014-06-07,data\processed_wav\181354.wav
151281,Meadow Pipit,Anthus pratensis,Poland,"Gmina Lutowiska, Bieszczady County, Podkarpackie Voivodeship",A,6:02,2013-05-30,data\processed_wav\151281.wav
151279,Meadow Pipit,Anthus pratensis,Poland,"Gmina Ludwin, Łęczna County, Lublin Voivodeship",A,0:18,2011-04-10,data\processed_wav\151279.wav
151278,Meadow Pipit,Anthus pratensis,Poland,"Gmina Lutowiska, Bieszczady County, Podkarpackie Voivodeship",A,0:25,2013-04-30,data\processed_wav\151278.wav
151273,Meadow Pipit,Anthus pratensis,Poland,"Gmina Pomiechówek (near  Czarnowo), Nowy Dwór Mazowiecki County, Masovian Voivodeship",A,0:11,2013-04-18,data\processed_wav\151273.wav
151268,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin, Włodawa County, Lublin Voivodeship",A,0:16,2013-10-12,data\processed_wav\151268.wav
151266,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin, Włodawa County, Lublin Voivodeship",A,0:22,2013-10-12,data\processed_wav\151266.wav
151265,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin, Włodawa County, Lublin Voivodeship",A,0:20,2013-10-12,data\processed_wav\151265.wav
151264,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin (near  Zabrodzie), Włodawa County, Lublin Voivodeship",A,0:53,2013-10-12,data\processed_wav\151264.wav
151263,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin (near  Zabrodzie), Włodawa County, Lublin Voivodeship",A,0:46,2013-10-12,data\processed_wav\151263.wav
151262,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin (near  Zabrodzie), Włodawa County, Lublin Voivodeship",A,0:23,2013-10-12,data\processed_wav\151262.wav
151260,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin, Włodawa County, Lublin Voivodeship",A,0:44,2013-10-12,data\processed_wav\151260.wav
151259,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin (near  Zabrodzie), Włodawa County, Lublin Voivodeship",A,0:31,2013-10-12,data\processed_wav\151259.wav
151257,Meadow Pipit,Anthus pratensis,Poland,"Gmina Urszulin, Włodawa County, Lublin Voivodeship",A,0:21,2013-10-12,data\processed_wav\151257.wav
96930,Meadow Pipit,Anthus pratensis,Poland,Nowe Brachowice,A,0:30,2012-03-17,data\processed_wav\96930.wav
840065,Tree Pipit,Anthus trivialis,Poland,"Snieznik Massif, Kłodzko County, Lower Silesian Voivodeship",A,0:35,2023-07-06,data\processed_wav\840065.wav
814805,Tree Pipit,Anthus trivialis,Poland,"Snieznik Massif, Kłodzko County, Lower Silesian Voivodeship",A,1:15,2023-07-06,data\processed_wav\814805.wav
812463,Tree Pipit,Anthus trivialis,Poland,"Snieznik Massif, Kłodzko County, Lower Silesian Voivodeship",A,1:52,2023-06-22,data\processed_wav\812463.wav
791358,Tree Pipit,Anthus trivialis,Poland,"Gmina Rytro (near  Szczawnica), Nowy Targ County, Lesser Poland Voivodeship",A,3:07,2022-06-05,data\processed_wav\791358.wav
728714,Tree Pipit,Anthus trivialis,Poland,"Gmina Płaska (near  Płaska), Powiat augustowski, Podlaskie",A,1:03,2022-06-01,data\processed_wav\728714.wav
728713,Tree Pipit,Anthus trivialis,Poland,"Gmina Płaska (near  Płaska), Powiat augustowski, Podlaskie",A,2:38,2022-06-01,data\processed_wav\728713.wav
662064,Tree Pipit,Anthus trivialis,Poland,"Gmina Jarocin (near  Katy), niżański, Podkarpackie",A,1:54,2021-07-06,data\processed_wav\662064.wav
591097,Tree Pipit,Anthus trivialis,Poland,"Powiat bełchatowski, województwo łódzkie",A,0:11,2020-08-21,data\processed_wav\591097.wav
151277,Tree Pipit,Anthus trivialis,Poland,"Gmina Lutowiska, Bieszczady County, Podkarpackie Voivodeship",A,6:10,2013-04-30,data\processed_wav\151277.wav
151275,Tree Pipit,Anthus trivialis,Poland,"Gmina Lutowiska, Bieszczady County, Podkarpackie Voivodeship",A,3:01,2013-04-30,data\processed_wav\151275.wav
142145,Tree Pipit,Anthus trivialis,Poland,"Gmina Iłowo-Osada (near  Iłowo-Osada), Działdowo County, Warmińsko-mazurskie",A,0:31,2013-06-04,data\processed_wav\142145.wav
103783,Tree Pipit,Anthus trivialis,Poland,"Kotliny, Poland",A,0:58,2012-05-30,data\processed_wav\103783.wav
103781,Tree Pipit,Anthus trivialis,Poland,Wola Osińska,A,2:26,2012-06-13,data\processed_wav\103781.wav
103779,Tree Pipit,Anthus trivialis,Poland,Wola Osińska,A,0:10,2012-06-13,data\processed_wav\103779.wav
103406,Tree Pipit,Anthus trivialis,Poland,Lake Wigry,A,1:39,2012-05-04,data\processed_wav\103406.wav
75938,Tree Pipit,Anthus trivialis,Poland,"Chutcze, Polska",A,2:03,2010-04-18,data\processed_wav\75938.wav
75936,Tree Pipit,Anthus trivialis,Poland,"Stuposiany, Poland",A,1:21,2011-04-30,data\processed_wav\75936.wav
1000451,Red-throated Pipit,Anthus cervinus,Poland,"Gmina Radziłów (near  Łoje-Awissa), Grajewo County, Podlaskie Voivodeship",A,0:21,2025-05-12,data\processed_wav\1000451.wav
839878,Water Pipit,Anthus spinoletta,Poland,"Śnieżnik (mountain peak), Kłodzko County, Lower Silesian Voivodeship",A,0:15,2023-06-05,data\processed_wav\839878.wav
839874,Water Pipit,Anthus spinoletta,Poland,"Śnieżnik (mountain peak), Kłodzko County, Lower Silesian Voivodeship",A,1:14,2023-06-05,data\processed_wav\839874.wav
839871,Water Pipit,Anthus spinoletta,Poland,"Śnieżnik (mountain peak), Kłodzko County, Lower Silesian Voivodeship",A,0:20,2023-06-05,data\processed_wav\839871.wav
839848,Water Pipit,Anthus spinoletta,Poland,"Śnieżnik (mountain peak), Kłodzko County, Lower Silesian Voivodeship",A,0:26,2023-06-05,data\processed_wav\839848.wav
689999,Water Pipit,Anthus spinoletta,Poland,"Szeroki Wierch, Bieszczadzki NP, Podkarpackie Voivodeship",A,1:32,2020-05-16,data\processed_wav\689999.wav
689998,Water Pipit,Anthus spinoletta,Poland,"Szeroki Wierch, Bieszczadzki NP, Podkarpackie Voivodeship",A,0:10,2020-05-16,data\processed_wav\689998.wav
688603,Water Pipit,Anthus spinoletta,Poland,"Wielka Rawka, Lesko County, Podkarpackie Voivodeship",A,0:10,2020-04-12,data\processed_wav\688603.wav
353497,Water Pipit,Anthus spinoletta,Poland,"Gmina Lutowiska, Bieszczady County, Podkarpackie",A,0:22,2013-05-31,data\processed_wav\353497.wav
137082,Water Pipit,Anthus spinoletta,Poland,"Karpacz, jeleniogórski, Lower Silesian Voivodeship",A,1:30,2013-05-02,data\processed_wav\137082.wav
136183,Water Pipit,Anthus spinoletta,Poland,"Cisna, Bieszczady County, Podkarpackie Voivodeship",A,2:35,2013-05-30,data\processed_wav\136183.wav
136182,Water Pipit,Anthus spinoletta,Poland,"Lutowiska, Bieszczady County, Podkarpackie Voivodeship",A,5:12,2013-05-30,data\processed_wav\136182.wav
135326,Water Pipit,Anthus spinoletta,Poland,"Karkonosze National Park (near  Karpacz), jeleniogórski, Dolnoslaskie",A,1:17,2013-05-02,data\processed_wav\135326.wav
135325,Water Pipit,Anthus spinoletta,Poland,"Karkonosze National Park (near  Karpacz), jeleniogórski, Lower Silesian Voivodeship",A,3:45,2013-05-01,data\processed_wav\135325.wav
110675,Water Pipit,Anthus spinoletta,Poland,"Bukowe Berdo, Bieszczady, Poland",A,0:29,2012-09-30,data\processed_wav\110675.wav
75925,Water Pipit,Anthus spinoletta,Poland,"Tarnawa Niżna, Bieszczady Mountains",A,1:10,2011-04-03,data\processed_wav\75925.wav
75877,Water Pipit,Anthus spinoletta,Poland,"Tarnawa Niżna, Bieszczady Mountains",A,0:20,2011-04-03,data\processed_wav\75877.wav
75876,Water Pipit,Anthus spinoletta,Poland,"Tarnawa Niżna, Bieszczady Mountains",A,0:10,2011-04-03,data\processed_wav\75876.wav
974794,European Rock Pipit,Anthus petrosus,Poland,"Brysna Island, West Pomeranian Voivodeship",A,0:11,2025-02-03,data\processed_wav\974794.wav
522465,European Rock Pipit,Anthus petrosus,Poland,Zatoka Gdańska,A,0:12,2020-01-26,data\processed_wav\522465.wav
345757,European Rock Pipit,Anthus petrosus,Poland,"Władysławowo (near  Wladyslawowo), Puck County, Pomeranian Voivodeship",A,0:12,2014-10-09,data\processed_wav\345757.wav
284623,European Rock Pipit,Anthus petrosus,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:30,2015-09-19,data\processed_wav\284623.wav
198458,European Rock Pipit,Anthus petrosus,Poland,"Władysławowo (near  Wladyslawowo), Puck County, Pomeranian Voivodeship",A,0:36,2014-10-10,data\processed_wav\198458.wav
198455,European Rock Pipit,Anthus petrosus,Poland,"Władysławowo (near  Wladyslawowo), Puck County, Pomeranian Voivodeship",A,0:12,2014-10-10,data\processed_wav\198455.wav
1015826,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Ostrów Lubelski (near  Bójki), Powiat lubartowski, Województwo lubelskie",A,3:34,2025-05-30,data\processed_wav\1015826.wav
1013520,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Ostrów Lubelski (near  Bójki), Powiat lubartowski, Województwo lubelskie",A,1:16,2025-05-09,data\processed_wav\1013520.wav
1013519,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Ostrów Lubelski (near  Bójki), Powiat lubartowski, Województwo lubelskie",A,2:09,2025-05-09,data\processed_wav\1013519.wav
989776,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Płoty (near  Bądkowo), Powiat gryficki, Województwo zachodniopomorskie",A,0:27,2025-04-08,data\processed_wav\989776.wav
989775,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Płoty (near  Płoty), Powiat gryficki, Województwo zachodniopomorskie",A,1:25,2025-04-08,data\processed_wav\989775.wav
986788,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Wydminy (near  Łękuk Mały), Giżycko County, Warmian-Masurian Voivodeship",A,1:59,2025-03-29,data\processed_wav\986788.wav
986787,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Wydminy (near  Łękuk Mały), Giżycko County, Warmian-Masurian Voivodeship",A,2:38,2025-03-29,data\processed_wav\986787.wav
930041,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Ostrów Lubelski (near  Bójki), Powiat lubartowski, Województwo lubelskie",A,1:34,2024-05-21,data\processed_wav\930041.wav
909063,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Krasnobród (near  Wólka Husińska), Powiat zamojski, Województwo lubelskie",A,0:40,2024-05-30,data\processed_wav\909063.wav
894559,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Wyry (near  Wyry), Powiat mikołowski, śląskie",A,1:28,2024-04-08,data\processed_wav\894559.wav
818824,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Rydzyna (near  Kąkolewo), Leszno County, Greater Poland Voivodeship",A,1:45,2022-04-18,data\processed_wav\818824.wav
793412,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,0:55,2023-04-14,data\processed_wav\793412.wav
793409,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,0:57,2023-04-14,data\processed_wav\793409.wav
791315,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Nawojowa (near  Złotne), nowosądecki, Małopolskie",A,2:27,2022-06-04,data\processed_wav\791315.wav
791307,Common Chaffinch,Fringilla coelebs,Poland,"Nowy Sącz, Nowy Sącz, Małopolskie",A,2:06,2022-06-04,data\processed_wav\791307.wav
721070,Common Chaffinch,Fringilla coelebs,Poland,"Złotoryja (near  Kopacz), Powiat złotoryjski, Dolnośląskie",A,0:14,2022-04-16,data\processed_wav\721070.wav
717157,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,1:41,2022-04-17,data\processed_wav\717157.wav
717153,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,1:35,2022-04-17,data\processed_wav\717153.wav
711394,Common Chaffinch,Fringilla coelebs,Poland,"Tychy, Mikołów County, śląskie",A,1:31,2022-03-27,data\processed_wav\711394.wav
687917,Common Chaffinch,Fringilla coelebs,Poland,"Tarnawa Niżna, Bieszczady Mountains",A,2:11,2020-03-19,data\processed_wav\687917.wav
687914,Common Chaffinch,Fringilla coelebs,Poland,"Tarnawa Niżna, Bieszczady Mountains",A,0:36,2020-03-19,data\processed_wav\687914.wav
660791,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Podegrodzie (near  Stadła), nowosądecki, Małopolskie",A,2:15,2021-06-18,data\processed_wav\660791.wav
650025,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Wyry (near  Wyry), Powiat mikołowski, Śląskie",A,4:22,2021-05-19,data\processed_wav\650025.wav
639546,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Łosie), nowosądecki, Małopolskie",A,1:27,2021-04-10,data\processed_wav\639546.wav
639539,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Kotów), nowosądecki, Małopolskie",A,0:58,2021-04-10,data\processed_wav\639539.wav
639273,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Kotów), nowosądecki, Małopolskie",A,1:31,2021-04-09,data\processed_wav\639273.wav
639083,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Stary Sącz (near  Stary Sącz), nowosądecki, Małopolskie",A,0:52,2021-04-11,data\processed_wav\639083.wav
638733,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Kotów), nowosądecki, Małopolskie",A,1:15,2021-04-02,data\processed_wav\638733.wav
637091,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Łosie), nowosądecki, Małopolskie",A,2:28,2021-04-02,data\processed_wav\637091.wav
637070,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Krynica-Zdrój), nowosądecki, Małopolskie",A,0:15,2021-04-02,data\processed_wav\637070.wav
637055,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Krynica), nowosądecki, Małopolskie",A,0:25,2021-04-02,data\processed_wav\637055.wav
635376,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Dubeninki (near  Czarnowo Średnie), gołdapski, Warmińsko-Mazurskie",A,0:35,2020-05-14,data\processed_wav\635376.wav
632982,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Łosie), nowosądecki, Małopolskie",A,3:17,2021-03-28,data\processed_wav\632982.wav
632976,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Łabowa (near  Łosie), nowosądecki, Małopolskie",A,0:44,2021-03-28,data\processed_wav\632976.wav
632539,Common Chaffinch,Fringilla coelebs,Poland,"Kopna Góra, Podlaskie Voivodeship",A,2:15,2021-03-27,data\processed_wav\632539.wav
606843,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Iława (near  Iława), Powiat iławski, Warmińsko-Mazurskie",A,2:21,2020-06-27,data\processed_wav\606843.wav
595375,Common Chaffinch,Fringilla coelebs,Poland,"Bieszczady Mts., Gmina Cisna, leski, Podkarpackie Voivodeship",A,4:22,2020-05-05,data\processed_wav\595375.wav
568013,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Gołdap, gołdapski, Warmińsko-Mazurskie",A,0:32,2020-06-01,data\processed_wav\568013.wav
565441,Common Chaffinch,Fringilla coelebs,Poland,Kromnów nad Wisłą,A,1:12,2020-06-04,data\processed_wav\565441.wav
538731,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Leszno (near  Leszno), Powiat warszawski zachodni, mazowieckie",A,0:36,2020-03-25,data\processed_wav\538731.wav
512407,Common Chaffinch,Fringilla coelebs,Poland,KPN,A,0:43,2015-06-22,data\processed_wav\512407.wav
512404,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Płaska, Powiat augustowski, podlaskie",A,1:52,2019-04-20,data\processed_wav\512404.wav
512402,Common Chaffinch,Fringilla coelebs,Poland,KPN,A,0:29,2019-05-20,data\processed_wav\512402.wav
463558,Common Chaffinch,Fringilla coelebs,Poland,"Włodawa (near  Wlodawa), włodawski, lubelskie",A,0:17,2019-03-23,data\processed_wav\463558.wav
462991,Common Chaffinch,Fringilla coelebs,Poland,"Włodawa (near  Żłobek), włodawski, lubelskie",A,0:23,2019-03-21,data\processed_wav\462991.wav
410007,Common Chaffinch,Fringilla coelebs,Poland,"Chorzele, szczycieński, Warminsko-Mazurskie",A,0:34,2018-04-07,data\processed_wav\410007.wav
329702,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Szydłowo (near  Garlino), Mława County, Masovian Voivodeship",A,1:17,2014-05-17,data\processed_wav\329702.wav
329312,Common Chaffinch,Fringilla coelebs,Poland,"Stolowe Mts. National Park, Kłodzko County, Lower Silesian Voivodeship",A,4:25,2016-07-10,data\processed_wav\329312.wav
327755,Common Chaffinch,Fringilla coelebs,Poland,Biebrza National Park,A,2:47,2016-05-11,data\processed_wav\327755.wav
325358,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Iłowo-Osada (near  Pruski), Działdowo County, Warmian-Masurian Voivodeship",A,1:17,2016-07-02,data\processed_wav\325358.wav
315394,Common Chaffinch,Fringilla coelebs,Poland,"Białystok, Podlaskie Voivodeship",A,1:15,2016-05-07,data\processed_wav\315394.wav
314901,Common Chaffinch,Fringilla coelebs,Poland,"Zwierzyniecki Forest Nature Reserve, Białystok, Podlaskie Voivodeship",A,3:25,2016-05-03,data\processed_wav\314901.wav
312827,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Jednorożec (near  Karolewo), makowski, mazowieckie",A,1:33,2016-04-17,data\processed_wav\312827.wav
310469,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Wisznia Mała (near  Ligota Piękna), trzebnicki, Województwo dolnośląskie",A,1:22,2016-04-03,data\processed_wav\310469.wav
310150,Common Chaffinch,Fringilla coelebs,Poland,Bialowieza primeval forest,A,1:38,0000-00-00,data\processed_wav\310150.wav
310149,Common Chaffinch,Fringilla coelebs,Poland,Wyspa Sobieszewska,A,0:57,0000-00-00,data\processed_wav\310149.wav
241783,Common Chaffinch,Fringilla coelebs,Poland,Leoncin,A,0:56,2014-05-12,data\processed_wav\241783.wav
241782,Common Chaffinch,Fringilla coelebs,Poland,Leoncin,A,2:13,2014-05-12,data\processed_wav\241782.wav
181192,Common Chaffinch,Fringilla coelebs,Poland,Leoncin,A,2:55,2014-06-04,data\processed_wav\181192.wav
140579,Common Chaffinch,Fringilla coelebs,Poland,"Gmina Białowieża, Hajnówka County, Podlaskie Voivodeship",A,0:43,2007-06-08,data\processed_wav\140579.wav
134923,Common Chaffinch,Fringilla coelebs,Poland,"Iłowo-Osada (near  Gmina Iłowo-Osada), Działdowo County, Warmińsko-mazurskie",A,1:08,2013-05-26,data\processed_wav\134923.wav
132607,Common Chaffinch,Fringilla coelebs,Poland,"Karkonosze National Park (near  Szklarska Poreba), jeleniogórski, Dolnoslaskie",A,0:45,2013-05-04,data\processed_wav\132607.wav
120148,Common Chaffinch,Fringilla coelebs,Poland,"Rez. Jabłona, Poland",A,0:29,2011-06-18,data\processed_wav\120148.wav
112704,Common Chaffinch,Fringilla coelebs,Poland,Łacha Potocka,A,0:30,2011-01-06,data\processed_wav\112704.wav
112702,Common Chaffinch,Fringilla coelebs,Poland,"Dębowa Kłoda, Parczew County, Lublin Voivodeship",A,1:02,2011-04-11,data\processed_wav\112702.wav
101625,Common Chaffinch,Fringilla coelebs,Poland,"Inowłódz, Dolina Pilicy",A,0:39,2012-05-03,data\processed_wav\101625.wav
101283,Common Chaffinch,Fringilla coelebs,Poland,"Jeżyce, Poznań, Wielkopolskie Voivodeship",A,0:52,2012-04-17,data\processed_wav\101283.wav
99933,Common Chaffinch,Fringilla coelebs,Poland,"Zielonka Forest Landscape Park (near Zielonka), Wielkopolskie Voivodeship",A,3:05,2012-04-28,data\processed_wav\99933.wav
98465,Common Chaffinch,Fringilla coelebs,Poland,Jeziorko Czerniakowskie,A,0:46,2012-04-09,data\processed_wav\98465.wav
36201,Common Chaffinch,Fringilla coelebs,Poland,"Miedzygorze, Silesia",A,0:29,2008-05-31,data\processed_wav\36201.wav
796280,Brambling,Fringilla montifringilla,Poland,"Gmina Gniewino (near  Łęczyn Dolny), Wejherowo County, Pomeranian Voivodeship",A,1:14,2023-04-08,data\processed_wav\796280.wav
767257,Brambling,Fringilla montifringilla,Poland,"Gmina Świdnica (near  Wałbrzych), Wałbrzych County, Lower Silesian Voivodeship",A,0:26,2022-12-09,data\processed_wav\767257.wav
181546,Brambling,Fringilla montifringilla,Poland,Leoncin,A,1:55,2014-06-09,data\processed_wav\181546.wav
173910,Brambling,Fringilla montifringilla,Poland,"Gmina Leszno (near  Leszno), warszawski zachodni, mazowieckie",A,0:41,2014-04-11,data\processed_wav\173910.wav
173310,Brambling,Fringilla montifringilla,Poland,Leoncin,A,3:16,2014-04-08,data\processed_wav\173310.wav
130040,Brambling,Fringilla montifringilla,Poland,"Jabłonna (near  Gmina Jabłonna), Legionowo County, Masovian Voivodeship",A,3:10,2013-04-17,data\processed_wav\130040.wav
130034,Brambling,Fringilla montifringilla,Poland,"Jabłonna (near  Gmina Jabłonna), Legionowo County, Masovian Voivodeship",A,1:17,2013-04-17,data\processed_wav\130034.wav
112705,Brambling,Fringilla montifringilla,Poland,"Sawin (near  Bachus), chełmski, Lublin Voivodeship",A,2:11,2011-04-11,data\processed_wav\112705.wav
957088,Hawfinch,Coccothraustes coccothraustes,Poland,"Gmina Rychtal (near  Rychtal), Powiat kępiński, Województwo wielkopolskie",A,0:13,2024-05-07,data\processed_wav\957088.wav
634858,Hawfinch,Coccothraustes coccothraustes,Poland,"Gmina Kęty (near  Kęty), Powiat oświęcimski, Małopolskie",A,0:13,2021-04-01,data\processed_wav\634858.wav
296055,Hawfinch,Coccothraustes coccothraustes,Poland,"Juszkowy Gród, Podlaskie Voivodeship",A,0:10,2015-12-20,data\processed_wav\296055.wav
210479,Hawfinch,Coccothraustes coccothraustes,Poland,"Warszawa, Warszawa, mazowieckie",A,0:55,2015-01-17,data\processed_wav\210479.wav
153798,Hawfinch,Coccothraustes coccothraustes,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,1:35,2013-11-03,data\processed_wav\153798.wav
153797,Hawfinch,Coccothraustes coccothraustes,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,2:11,2013-11-03,data\processed_wav\153797.wav
130200,Hawfinch,Coccothraustes coccothraustes,Poland,"Jabłonna (near  Gmina Jabłonna), Legionowo County, Masovian Voivodeship",A,1:04,2013-04-17,data\processed_wav\130200.wav
130049,Hawfinch,Coccothraustes coccothraustes,Poland,"Jabłonna (near  Gmina Jabłonna), Legionowo County, Masovian Voivodeship",A,2:40,2013-04-17,data\processed_wav\130049.wav
129382,Hawfinch,Coccothraustes coccothraustes,Poland,"Jabłonna (near  Gmina Jabłonna), Legionowo County, Masovian Voivodeship",A,0:52,2013-04-13,data\processed_wav\129382.wav
121318,Hawfinch,Coccothraustes coccothraustes,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,0:13,2013-02-08,data\processed_wav\121318.wav
45858,Hawfinch,Coccothraustes coccothraustes,Poland,Modlin - Estuary of Narew and Wkra Rivers,A,0:12,2010-02-27,data\processed_wav\45858.wav
44237,Hawfinch,Coccothraustes coccothraustes,Poland,EC Siekierki Vistula River Warsaw,A,0:40,2010-02-04,data\processed_wav\44237.wav
42686,Hawfinch,Coccothraustes coccothraustes,Poland,Zawadowskie Islands Vistula River Warsaw,A,0:22,2010-01-10,data\processed_wav\42686.wav
303360,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Gmina Orneta (near  Orneta), lidzbarski, warmińsko-mazurskie",A,0:26,2016-02-12,data\processed_wav\303360.wav
245995,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Gmina Białowieża, hajnowski, podlaskie",A,0:44,2015-05-21,data\processed_wav\245995.wav
217379,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,Nature Reserve Colony of Grey Herons in Glinki,A,0:15,2015-03-14,data\processed_wav\217379.wav
217378,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,Nature Reserve Colony of Grey Herons in Glinki,A,1:00,2015-03-14,data\processed_wav\217378.wav
169396,Eurasian Bullfinch,Pyrrhula pyrrhula,Poland,"Gmina Parczew (near  Buradów), Parczew County, Lublin Voivodeship",A,3:51,2014-03-09,data\processed_wav\169396.wav
